wr_ratio,qdep,wrsz,rdsz,wrnd,rrnd,wr_stride,rd_stride,lat,bw,iops
50,16,16,64,0,0,64,128,1.28,488.83,12489
50,16,16,64,0,0,64,256,1.27,490.14,12519
50,16,16,64,0,0,128,0,1.30,483.10,12341
50,16,16,64,0,0,128,64,1.27,489.72,12504
50,16,16,64,0,0,128,128,1.26,492.78,12592
50,16,16,64,0,0,128,256,1.28,489.81,12509
50,16,16,64,0,0,256,0,1.25,488.75,12485
50,16,16,64,0,0,256,64,1.28,489.61,12507
50,16,16,64,0,0,256,128,1.27,488.68,12481
50,16,16,64,0,0,256,256,1.27,493.85,12623
50,16,16,256,0,0,0,64,4.09,520.24,3922
50,16,16,256,0,0,0,128,4.09,520.98,3927
50,16,16,256,0,0,0,256,4.08,520.77,3925
50,16,16,256,0,0,64,0,4.08,521.33,3931
50,16,16,256,0,0,64,64,4.09,519.63,3915
50,16,16,256,0,0,64,128,4.12,519.59,3922
50,16,16,256,0,0,64,256,4.09,519.62,3915
50,16,16,256,0,0,128,0,4.14,519.48,3915
50,16,16,256,0,0,128,64,4.09,521.39,3932
50,16,16,256,0,0,128,128,4.08,520.35,3923
50,16,16,256,0,0,128,256,4.08,519.77,3922
50,16,16,256,0,0,256,0,4.11,519.99,3924
50,16,16,256,0,0,256,64,4.04,519.40,3919
50,16,16,256,0,0,256,128,4.09,520.14,3921
50,16,16,256,0,0,256,256,4.09,519.57,3918
50,16,64,1,0,0,0,64,1.18,431.90,13600
50,16,64,1,0,0,0,128,1.19,426.72,13437
50,16,64,1,0,0,0,256,1.20,423.00,13318
50,16,64,1,0,0,64,0,1.26,400.46,12641
50,16,64,1,0,0,64,64,1.30,389.70,12323
50,16,64,1,0,0,64,128,1.30,389.02,12301
50,16,64,1,0,0,64,256,1.30,387.93,12268
50,16,64,1,0,0,128,0,1.27,398.89,12589
50,16,64,1,0,0,128,64,1.31,387.32,12242
50,16,64,1,0,0,128,128,1.31,385.53,12198
50,16,64,1,0,0,128,256,1.31,384.88,12176
50,16,64,1,0,0,256,0,1.26,401.54,12673
50,16,64,1,0,0,256,64,1.31,384.78,12173
50,16,64,1,0,0,256,128,1.31,384.48,12164
50,16,64,1,0,0,256,256,1.31,385.12,12183
50,16,64,4,0,0,0,64,1.10,485.02,14590
50,16,64,4,0,0,0,128,1.10,481.25,14475
50,16,64,4,0,0,0,256,1.11,477.60,14361
50,16,64,4,0,0,64,0,1.14,466.60,14036
50,16,64,4,0,0,64,64,1.12,476.47,14331
50,16,64,4,0,0,64,128,1.11,478.24,14378
50,16,64,4,0,0,64,256,1.12,474.67,14274
50,16,64,4,0,0,128,0,1.15,463.07,13939
50,16,64,4,0,0,128,64,1.12,473.46,14236
50,16,64,4,0,0,128,128,1.13,471.16,14165
50,16,64,4,0,0,128,256,1.13,470.55,14143
50,16,64,4,0,0,256,0,1.15,463.34,13942
50,16,64,4,0,0,256,64,1.13,471.15,14162
50,16,64,4,0,0,256,128,1.13,470.33,14138
50,16,64,4,0,0,256,256,1.14,468.52,14093
50,16,64,16,0,0,0,64,1.36,457.89,11746
50,16,64,16,0,0,0,128,1.35,461.33,11833
50,16,64,16,0,0,0,256,1.35,462.89,11876
50,16,64,16,0,0,64,0,1.42,444.17,11391
50,16,64,16,0,0,64,64,1.41,442.95,11359
50,16,64,16,0,0,64,128,1.41,442.28,11343
50,16,64,16,0,0,64,256,1.42,441.23,11314
50,16,64,16,0,0,128,0,1.39,451.65,11581
50,16,64,16,0,0,128,64,1.42,442.99,11361
50,16,64,16,0,0,128,128,1.41,443.22,11368
50,16,64,16,0,0,128,256,1.41,444.05,11388
50,16,64,16,0,0,256,0,1.39,452.29,11598
50,16,64,16,0,0,256,64,1.44,432.60,11087
50,16,64,16,0,0,256,128,1.41,443.69,11379
50,16,64,16,0,0,256,256,1.42,442.06,11338
50,16,64,64,0,0,0,64,2.05,487.70,7800
50,16,64,64,0,0,0,128,2.05,487.20,7792
50,16,64,64,0,0,0,256,2.05,487.05,7790
50,16,64,64,0,0,64,0,2.09,479.09,7662
50,16,64,64,0,0,64,64,2.14,467.41,7475
50,16,64,64,0,0,64,128,2.15,465.09,7438
50,16,64,64,0,0,64,256,2.15,464.53,7429
50,16,64,64,0,0,128,0,2.07,484.00,7741
50,16,64,64,0,0,128,64,2.14,466.72,7464
50,16,64,64,0,0,128,128,2.14,467.74,7481
50,16,64,64,0,0,128,256,2.15,465.97,7452
50,16,64,64,0,0,256,0,2.07,482.62,7719
50,16,64,64,0,0,256,64,2.14,466.84,7466
50,16,64,64,0,0,256,128,2.15,466.19,7456
50,16,64,64,0,0,256,256,2.13,470.00,7517
50,16,64,256,0,0,0,64,4.91,511.70,3261
50,16,64,256,0,0,0,128,4.92,510.71,3255
50,16,64,256,0,0,0,256,4.89,512.68,3268
50,16,64,256,0,0,64,0,4.93,508.63,3245
50,16,64,256,0,0,64,64,4.97,504.12,3218
50,16,64,256,0,0,64,128,4.95,506.23,3232
50,16,64,256,0,0,64,256,4.94,507.08,3237
50,16,64,256,0,0,128,0,4.91,511.63,3262
50,16,64,256,0,0,128,64,4.92,509.82,3251
50,16,64,256,0,0,128,128,4.91,511.10,3261
50,16,64,256,0,0,128,256,4.92,510.10,3252
50,16,64,256,0,0,256,0,4.91,511.05,3258
50,16,64,256,0,0,256,64,4.91,511.13,3260
50,16,64,256,0,0,256,128,4.89,512.65,3269
50,16,64,256,0,0,256,256,4.91,510.52,3256
50,16,256,1,0,0,0,64,4.19,489.86,3889
50,16,256,1,0,0,0,128,4.15,485.90,3858
50,16,256,1,0,0,0,256,4.17,483.54,3841
50,16,256,1,0,0,64,0,4.05,480.44,3824
50,16,256,1,0,0,64,64,4.26,469.41,3751
50,16,256,1,0,0,64,128,4.29,466.30,3729
50,16,256,1,0,0,64,256,4.36,463.04,3707
50,16,256,1,0,0,128,0,4.25,478.83,3807
50,16,256,1,0,0,128,64,4.29,466.80,3732
50,16,256,1,0,0,128,128,4.31,466.35,3730
50,16,256,1,0,0,128,256,4.31,463.79,3713
50,16,256,1,0,0,256,0,4.20,478.38,3808
50,16,256,1,0,0,256,64,4.30,464.19,3717
50,16,256,1,0,0,256,128,4.35,464.05,3716
50,16,256,1,0,0,256,256,4.32,466.20,3728
50,16,256,4,0,0,0,64,4.04,503.61,3962
50,16,256,4,0,0,0,128,4.06,501.71,3941
50,16,256,4,0,0,0,256,4.24,499.22,3922
50,16,256,4,0,0,64,0,4.13,497.54,3906
50,16,256,4,0,0,64,64,4.13,492.86,3869
50,16,256,4,0,0,64,128,4.16,490.57,3850
50,16,256,4,0,0,64,256,4.21,487.05,3830
50,16,256,4,0,0,128,0,4.10,495.24,3887
50,16,256,4,0,0,128,64,4.16,490.38,3850
50,16,256,4,0,0,128,128,4.17,488.39,3834
50,16,256,4,0,0,128,256,4.20,485.01,3812
50,16,256,4,0,0,256,0,4.20,494.18,3878
50,16,256,4,0,0,256,64,4.17,487.30,3831
50,16,256,4,0,0,256,128,4.19,485.78,3819
50,16,256,4,0,0,256,256,4.19,485.57,3817
50,16,256,16,0,0,0,64,4.25,498.49,3759
50,16,256,16,0,0,0,128,4.29,496.79,3749
50,16,256,16,0,0,0,256,4.33,494.00,3730
50,16,256,16,0,0,64,0,4.32,492.82,3726
50,16,256,16,0,0,64,64,4.43,483.55,3650
50,16,256,16,0,0,64,128,4.40,482.70,3643
50,16,256,16,0,0,64,256,4.46,479.51,3621
50,16,256,16,0,0,128,0,4.35,489.58,3699
50,16,256,16,0,0,128,64,4.42,480.53,3627
50,16,256,16,0,0,128,128,4.42,480.35,3628
50,16,256,16,0,0,128,256,4.42,479.87,3624
50,16,256,16,0,0,256,0,4.35,487.14,3681
50,16,256,16,0,0,256,64,4.40,483.36,3649
50,16,256,16,0,0,256,128,4.42,480.41,3629
50,16,256,16,0,0,256,256,4.41,480.43,3629
50,16,256,64,0,0,0,64,5.12,487.60,3124
50,16,256,64,0,0,0,128,5.15,485.04,3106
50,16,256,64,0,0,0,256,5.16,484.24,3100
50,16,256,64,0,0,64,0,5.17,482.37,3091
50,16,256,64,0,0,64,64,5.44,459.32,2941
50,16,256,64,0,0,64,128,5.46,457.90,2930
50,16,256,64,0,0,64,256,5.42,461.47,2954
50,16,256,64,0,0,128,0,5.20,479.67,3074
50,16,256,64,0,0,128,64,5.42,461.42,2954
50,16,256,64,0,0,128,128,5.44,459.55,2942
50,16,256,64,0,0,128,256,5.47,457.60,2927
50,16,256,64,0,0,256,0,5.20,479.92,3076
50,16,256,64,0,0,256,64,5.43,460.30,2947
50,16,256,64,0,0,256,128,5.48,456.81,2921
50,16,256,64,0,0,256,256,5.46,457.81,2928
50,16,256,256,0,0,0,64,8.07,496.41,1982
50,16,256,256,0,0,0,128,8.08,495.61,1979
50,16,256,256,0,0,0,256,8.12,493.51,1971
50,16,256,256,0,0,64,0,8.12,493.67,1971
50,16,256,256,0,0,64,64,8.40,476.67,1903
50,16,256,256,0,0,64,128,8.47,473.11,1889
50,16,256,256,0,0,64,256,8.46,473.46,1891
50,16,256,256,0,0,128,0,8.12,493.42,1970
50,16,256,256,0,0,128,64,8.48,472.51,1887
50,16,256,256,0,0,128,128,8.36,479.17,1913
50,16,256,256,0,0,128,256,8.43,475.42,1898
50,16,256,256,0,0,256,0,8.13,492.71,1968
50,16,256,256,0,0,256,64,8.45,473.87,1892
50,16,256,256,0,0,256,128,8.45,474.02,1893
50,16,256,256,0,0,256,256,8.47,473.02,1889
50,64,1,1,0,0,0,64,0.60,104.83,107330
50,64,1,1,0,0,0,128,0.60,104.88,107389
50,64,1,1,0,0,0,256,0.58,107.67,110238
50,64,1,1,0,0,64,0,0.80,78.19,80057
50,64,1,1,0,0,64,64,0.82,78.43,80296
50,64,1,1,0,0,64,128,0.81,76.95,78783
50,64,1,1,0,0,64,256,0.81,76.87,78704
50,64,1,1,0,0,128,0,0.79,78.57,80440
50,64,1,1,0,0,128,64,0.80,76.95,78785
50,64,1,1,0,0,128,128,0.74,84.72,86739
50,64,1,1,0,0,128,256,0.80,79.04,80922
50,64,1,1,0,0,256,0,0.78,80.20,82114
50,64,1,1,0,0,256,64,0.81,76.93,78767
50,64,1,1,0,0,256,128,0.81,78.89,80775
50,64,1,1,0,0,256,256,0.68,92.25,94447
50,64,1,4,0,0,0,64,0.88,185.78,76041
50,64,1,4,0,0,0,128,0.84,186.02,76115
50,64,1,4,0,0,0,256,0.83,186.99,76512
50,64,1,4,0,0,64,0,1.00,158.54,64894
50,64,1,4,0,0,64,64,1.00,157.94,64652
50,64,1,4,0,0,64,128,0.96,157.95,64657
50,64,1,4,0,0,64,256,1.04,162.54,66540
50,64,1,4,0,0,128,0,1.02,158.59,64919
50,64,1,4,0,0,128,64,0.99,157.04,64283
50,64,1,4,0,0,128,128,1.01,158.58,64907
50,64,1,4,0,0,128,256,0.96,160.59,65740
50,64,1,4,0,0,256,0,0.94,158.58,64914
50,64,1,4,0,0,256,64,1.01,156.79,64186
50,64,1,4,0,0,256,128,1.00,156.50,64067
50,64,1,4,0,0,256,256,1.01,161.72,66231
50,64,1,16,0,0,0,64,1.64,327.34,39363
50,64,1,16,0,0,0,128,1.65,328.97,39550
50,64,1,16,0,0,0,256,1.83,329.20,39584
50,64,1,16,0,0,64,0,1.64,317.58,38185
50,64,1,16,0,0,64,64,1.74,314.38,37793
50,64,1,16,0,0,64,128,1.65,313.27,37641
50,64,1,16,0,0,64,256,1.81,311.47,37427
50,64,1,16,0,0,128,0,1.67,315.76,37956
50,64,1,16,0,0,128,64,1.83,313.63,37693
50,64,1,16,0,0,128,128,1.75,312.45,37545
50,64,1,16,0,0,128,256,1.82,311.48,37418
50,64,1,16,0,0,256,0,1.92,312.84,37594
50,64,1,16,0,0,256,64,1.83,311.74,37434
50,64,1,16,0,0,256,128,1.96,308.47,37044
50,64,1,16,0,0,256,256,1.81,308.74,37077
50,64,1,64,0,0,0,64,4.22,470.82,14833
50,64,1,64,0,0,0,128,4.29,471.41,14853
50,64,1,64,0,0,0,256,4.49,471.97,14864
50,64,1,64,0,0,64,0,4.35,464.86,14655
50,64,1,64,0,0,64,64,4.47,466.71,14714
50,64,1,64,0,0,64,128,4.57,462.98,14598
50,64,1,64,0,0,64,256,4.32,463.33,14602
50,64,1,64,0,0,128,0,4.53,459.11,14466
50,64,1,64,0,0,128,64,5.14,456.77,14400
50,64,1,64,0,0,128,128,4.78,456.24,14385
50,64,1,64,0,0,128,256,4.42,458.48,14451
50,64,1,64,0,0,256,0,4.67,454.75,14335
50,64,1,64,0,0,256,64,4.48,447.89,14122
50,64,1,64,0,0,256,128,4.93,452.13,14255
50,64,1,64,0,0,256,256,4.74,450.26,14190
50,64,1,256,0,0,0,64,15.98,511.21,4056
50,64,1,256,0,0,0,128,15.68,513.76,4075
50,64,1,256,0,0,0,256,16.47,511.50,4056
50,64,1,256,0,0,64,0,15.80,521.84,4137
50,64,1,256,0,0,64,64,14.67,523.40,4152
50,64,1,256,0,0,64,128,15.13,524.36,4161
50,64,1,256,0,0,64,256,15.29,519.53,4119
50,64,1,256,0,0,128,0,15.19,521.60,4140
50,64,1,256,0,0,128,64,15.24,521.14,4134
50,64,1,256,0,0,128,128,14.93,523.75,4155
50,64,1,256,0,0,128,256,15.08,522.75,4146
50,64,1,256,0,0,256,0,15.59,519.94,4126
50,64,1,256,0,0,256,64,14.93,523.35,4153
50,64,1,256,0,0,256,128,15.41,515.97,4093
50,64,1,256,0,0,256,256,14.83,518.48,4115
50,64,4,1,0,0,0,64,0.89,173.99,71300
50,64,4,1,0,0,0,128,0.91,173.82,71227
50,64,4,1,0,0,0,256,0.90,174.94,71693
50,64,4,1,0,0,64,0,1.18,133.19,54550
50,64,4,1,0,0,64,64,1.19,130.43,53414
50,64,4,1,0,0,64,128,1.25,130.53,53460
50,64,4,1,0,0,64,256,1.24,130.95,53634
50,64,4,1,0,0,128,0,1.16,133.91,54847
50,64,4,1,0,0,128,64,1.21,130.55,53463
50,64,4,1,0,0,128,128,1.28,130.52,53455
50,64,4,1,0,0,128,256,1.35,130.78,53563
50,64,4,1,0,0,256,0,1.19,134.88,55252
50,64,4,1,0,0,256,64,1.20,133.47,54660
50,64,4,1,0,0,256,128,1.20,132.31,54192
50,64,4,1,0,0,256,256,1.22,133.75,54781
50,64,4,4,0,0,0,64,0.81,334.67,85662
50,64,4,4,0,0,0,128,0.77,334.67,85663
50,64,4,4,0,0,0,256,0.79,335.23,85807
50,64,4,4,0,0,64,0,0.81,315.61,80783
50,64,4,4,0,0,64,64,0.82,340.34,87113
50,64,4,4,0,0,64,128,0.78,335.23,85807
50,64,4,4,0,0,64,256,0.83,335.75,85938
50,64,4,4,0,0,128,0,0.82,315.71,80809
50,64,4,4,0,0,128,64,0.86,335.00,85748
50,64,4,4,0,0,128,128,0.75,342.60,87693
50,64,4,4,0,0,128,256,0.90,335.34,85834
50,64,4,4,0,0,256,0,0.84,315.80,80832
50,64,4,4,0,0,256,64,0.91,334.94,85733
50,64,4,4,0,0,256,128,0.87,335.01,85751
50,64,4,4,0,0,256,256,0.74,353.38,90452
50,64,4,16,0,0,0,64,1.36,422.02,43180
50,64,4,16,0,0,0,128,1.46,425.48,43533
50,64,4,16,0,0,0,256,1.53,420.89,43065
50,64,4,16,0,0,64,0,1.43,419.19,42885
50,64,4,16,0,0,64,64,1.48,425.80,43565
50,64,4,16,0,0,64,128,1.59,423.87,43366
50,64,4,16,0,0,64,256,1.06,424.72,43455
50,64,4,16,0,0,128,0,1.52,419.11,42884
50,64,4,16,0,0,128,64,1.50,423.45,43322
50,64,4,16,0,0,128,128,1.52,425.12,43497
50,64,4,16,0,0,128,256,1.65,419.86,42952
50,64,4,16,0,0,256,0,1.42,419.73,42945
50,64,4,16,0,0,256,64,1.37,422.99,43274
50,64,4,16,0,0,256,128,1.72,424.27,43410
50,64,4,16,0,0,256,256,1.51,425.22,43503
50,64,4,64,0,0,0,64,4.43,501.90,15104
50,64,4,64,0,0,0,128,4.48,502.58,15125
50,64,4,64,0,0,0,256,5.05,501.58,15097
50,64,4,64,0,0,64,0,4.22,502.23,15118
50,64,4,64,0,0,64,64,4.89,501.71,15101
50,64,4,64,0,0,64,128,4.39,501.67,15095
50,64,4,64,0,0,64,256,4.63,501.69,15095
50,64,4,64,0,0,128,0,4.21,501.98,15109
50,64,4,64,0,0,128,64,4.44,502.22,15117
50,64,4,64,0,0,128,128,4.15,502.19,15113
50,64,4,64,0,0,128,256,3.98,503.88,15169
50,64,4,64,0,0,256,0,4.39,501.67,15097
50,64,4,64,0,0,256,64,4.92,503.37,15150
50,64,4,64,0,0,256,128,3.91,501.50,15096
50,64,4,64,0,0,256,256,4.83,503.79,15162
50,64,4,256,0,0,0,64,15.37,525.07,4116
50,64,4,256,0,0,0,128,15.74,525.68,4122
50,64,4,256,0,0,0,256,16.30,524.72,4113
50,64,4,256,0,0,64,0,15.23,525.19,4121
50,64,4,256,0,0,64,64,14.56,522.47,4092
50,64,4,256,0,0,64,128,15.59,524.92,4115
50,64,4,256,0,0,64,256,14.44,524.00,4106
50,64,4,256,0,0,128,0,15.33,525.32,4118
50,64,4,256,0,0,128,64,15.27,525.84,4125
50,64,4,256,0,0,128,128,15.13,522.29,4097
50,64,4,256,0,0,128,256,15.55,524.92,4115
50,64,4,256,0,0,256,0,14.35,522.63,4097
50,64,4,256,0,0,256,64,14.89,523.12,4095
50,64,4,256,0,0,256,128,15.24,524.40,4108
50,64,4,256,0,0,256,256,16.68,524.90,4110
50,64,16,1,0,0,0,64,1.79,297.08,35883
50,64,16,1,0,0,0,128,1.79,295.79,35729
50,64,16,1,0,0,0,256,1.68,296.48,35804
50,64,16,1,0,0,64,0,2.26,256.32,30968
50,64,16,1,0,0,64,64,2.19,248.45,29998
50,64,16,1,0,0,64,128,2.17,248.53,30014
50,64,16,1,0,0,64,256,2.13,248.95,30062
50,64,16,1,0,0,128,0,2.27,255.31,30836
50,64,16,1,0,0,128,64,2.56,248.84,30042
50,64,16,1,0,0,128,128,2.17,249.32,30101
50,64,16,1,0,0,128,256,2.29,248.66,30025
50,64,16,1,0,0,256,0,2.09,255.53,30871
50,64,16,1,0,0,256,64,2.17,248.49,30001
50,64,16,1,0,0,256,128,2.07,248.48,29997
50,64,16,1,0,0,256,256,2.16,249.88,30173
50,64,16,4,0,0,0,64,1.37,441.15,45185
50,64,16,4,0,0,0,128,1.47,441.13,45176
50,64,16,4,0,0,0,256,1.41,441.29,45193
50,64,16,4,0,0,64,0,1.54,407.03,41696
50,64,16,4,0,0,64,64,1.41,439.51,45015
50,64,16,4,0,0,64,128,1.52,438.82,44949
50,64,16,4,0,0,64,256,1.39,434.80,44552
50,64,16,4,0,0,128,0,1.57,406.92,41681
50,64,16,4,0,0,128,64,1.54,439.23,44991
50,64,16,4,0,0,128,128,1.62,439.06,44976
50,64,16,4,0,0,128,256,1.68,438.98,44968
50,64,16,4,0,0,256,0,1.45,407.81,41776
50,64,16,4,0,0,256,64,1.59,433.90,44469
50,64,16,4,0,0,256,128,1.47,439.14,44983
50,64,16,4,0,0,256,256,1.59,439.24,44989
50,64,16,16,0,0,0,64,2.21,460.98,29490
50,64,16,16,0,0,0,128,2.08,462.43,29583
50,64,16,16,0,0,0,256,2.07,461.65,29533
50,64,16,16,0,0,64,0,2.24,444.12,28411
50,64,16,16,0,0,64,64,1.32,458.87,29355
50,64,16,16,0,0,64,128,2.17,453.64,29020
50,64,16,16,0,0,64,256,2.51,450.79,28838
50,64,16,16,0,0,128,0,2.41,448.02,28660
50,64,16,16,0,0,128,64,2.24,451.34,28873
50,64,16,16,0,0,128,128,1.12,461.09,29497
50,64,16,16,0,0,128,256,2.57,452.54,28949
50,64,16,16,0,0,256,0,2.40,446.07,28536
50,64,16,16,0,0,256,64,2.08,449.74,28771
50,64,16,16,0,0,256,128,2.59,452.97,28977
50,64,16,16,0,0,256,256,1.18,462.62,29595
50,64,16,64,0,0,0,64,5.33,499.92,12769
50,64,16,64,0,0,0,128,5.13,500.30,12780
50,64,16,64,0,0,0,256,5.18,501.49,12813
50,64,16,64,0,0,64,0,5.75,498.55,12734
50,64,16,64,0,0,64,64,4.70,499.46,12762
50,64,16,64,0,0,64,128,5.20,502.68,12845
50,64,16,64,0,0,64,256,2.69,501.05,12802
50,64,16,64,0,0,128,0,5.45,498.40,12731
50,64,16,64,0,0,128,64,5.04,500.72,12797
50,64,16,64,0,0,128,128,2.71,499.11,12753
50,64,16,64,0,0,128,256,5.68,501.03,12798
50,64,16,64,0,0,256,0,5.41,502.01,12827
50,64,16,64,0,0,256,64,5.94,499.67,12763
50,64,16,64,0,0,256,128,5.23,499.08,12750
50,64,16,64,0,0,256,256,5.21,500.44,12787
50,64,16,256,0,0,0,64,16.27,520.83,3917
50,64,16,256,0,0,0,128,16.17,521.04,3915
50,64,16,256,0,0,0,256,14.55,521.90,3919
50,64,16,256,0,0,64,0,16.39,522.41,3928
50,64,16,256,0,0,64,64,16.92,520.65,3914
50,64,16,256,0,0,64,128,14.62,520.84,3917
50,64,16,256,0,0,64,256,17.08,520.09,3908
50,64,16,256,0,0,128,0,17.18,520.99,3918
50,64,16,256,0,0,128,64,12.06,522.60,3931
50,64,16,256,0,0,128,128,21.89,520.84,3914
50,64,16,256,0,0,128,256,13.66,520.38,3915
50,64,16,256,0,0,256,0,14.22,519.20,3899
50,64,16,256,0,0,256,64,15.36,520.99,3915
50,64,16,256,0,0,256,128,14.19,521.11,3914
50,64,16,256,0,0,256,256,16.94,521.24,3919
50,64,64,1,0,0,0,64,5.01,429.82,13527
50,64,64,1,0,0,0,128,4.68,424.87,13367
50,64,64,1,0,0,0,256,4.66,421.60,13263
50,64,64,1,0,0,64,0,4.93,406.19,12810
50,64,64,1,0,0,64,64,5.25,388.89,12288
50,64,64,1,0,0,64,128,4.93,389.28,12304
50,64,64,1,0,0,64,256,6.00,387.96,12259
50,64,64,1,0,0,128,0,5.22,405.23,12771
50,64,64,1,0,0,128,64,5.24,386.52,12220
50,64,64,1,0,0,128,128,4.98,384.78,12168
50,64,64,1,0,0,128,256,5.01,384.87,12169
50,64,64,1,0,0,256,0,5.53,404.87,12768
50,64,64,1,0,0,256,64,5.74,384.06,12145
50,64,64,1,0,0,256,128,5.22,385.31,12181
50,64,64,1,0,0,256,256,5.47,384.69,12161
50,64,64,4,0,0,0,64,4.69,485.57,14589
50,64,64,4,0,0,0,128,5.30,481.69,14479
50,64,64,4,0,0,0,256,4.79,478.12,14364
50,64,64,4,0,0,64,0,4.19,475.61,14295
50,64,64,4,0,0,64,64,4.78,475.85,14301
50,64,64,4,0,0,64,128,4.34,478.57,14381
50,64,64,4,0,0,64,256,4.80,474.59,14263
50,64,64,4,0,0,128,0,4.83,480.49,14443
50,64,64,4,0,0,128,64,4.38,473.78,14231
50,64,64,4,0,0,128,128,5.00,470.97,14149
50,64,64,4,0,0,128,256,5.71,470.84,14141
50,64,64,4,0,0,256,0,4.32,480.39,14436
50,64,64,4,0,0,256,64,4.50,471.96,14175
50,64,64,4,0,0,256,128,4.79,471.12,14154
50,64,64,4,0,0,256,256,4.26,469.75,14114
50,64,64,16,0,0,0,64,5.06,475.28,12184
50,64,64,16,0,0,0,128,5.80,471.51,12094
50,64,64,16,0,0,0,256,5.44,470.91,12075
50,64,64,16,0,0,64,0,5.32,458.98,11761
50,64,64,16,0,0,64,64,5.84,448.91,11506
50,64,64,16,0,0,64,128,6.07,449.05,11510
50,64,64,16,0,0,64,256,6.39,446.84,11454
50,64,64,16,0,0,128,0,5.55,468.83,12024
50,64,64,16,0,0,128,64,5.68,449.98,11533
50,64,64,16,0,0,128,128,5.78,445.65,11420
50,64,64,16,0,0,128,256,5.20,448.15,11485
50,64,64,16,0,0,256,0,4.60,469.48,12037
50,64,64,16,0,0,256,64,4.87,435.55,11160
50,64,64,16,0,0,256,128,5.99,449.32,11516
50,64,64,16,0,0,256,256,5.37,449.38,11515
50,64,64,64,0,0,0,64,9.39,426.82,6816
50,64,64,64,0,0,0,128,8.53,469.80,7504
50,64,64,64,0,0,0,256,9.60,419.07,6692
50,64,64,64,0,0,64,0,9.49,424.31,6776
50,64,64,64,0,0,64,64,4.41,468.10,7477
50,64,64,64,0,0,64,128,9.81,407.02,6499
50,64,64,64,0,0,64,256,8.56,467.81,7472
50,64,64,64,0,0,128,0,8.54,469.31,7496
50,64,64,64,0,0,128,64,9.74,410.55,6556
50,64,64,64,0,0,128,128,4.40,469.37,7497
50,64,64,64,0,0,128,256,10.04,403.08,6437
50,64,64,64,0,0,256,0,8.57,467.42,7466
50,64,64,64,0,0,256,64,9.84,407.09,6501
50,64,64,64,0,0,256,128,9.89,402.71,6431
50,64,64,64,0,0,256,256,4.38,471.57,7532
50,64,64,256,0,0,0,64,20.50,490.97,3122
50,64,64,256,0,0,0,128,20.40,490.41,3121
50,64,64,256,0,0,0,256,20.44,493.52,3140
50,64,64,256,0,0,64,0,10.18,509.45,3240
50,64,64,256,0,0,64,64,21.15,473.51,3013
50,64,64,256,0,0,64,128,10.19,508.46,3238
50,64,64,256,0,0,64,256,21.22,471.76,3000
50,64,64,256,0,0,128,0,20.94,481.17,3058
50,64,64,256,0,0,128,64,21.09,477.88,3036
50,64,64,256,0,0,128,128,10.15,511.75,3251
50,64,64,256,0,0,128,256,21.10,477.35,3035
50,64,64,256,0,0,256,0,20.88,478.79,3043
50,64,64,256,0,0,256,64,10.12,513.00,3260
50,64,64,256,0,0,256,128,20.97,478.72,3044
50,64,64,256,0,0,256,256,21.41,473.49,3012
50,64,256,1,0,0,0,64,16.69,482.44,3823
50,64,256,1,0,0,0,128,16.77,479.63,3801
50,64,256,1,0,0,0,256,16.31,480.03,3805
50,64,256,1,0,0,64,0,17.46,477.48,3791
50,64,256,1,0,0,64,64,16.12,464.80,3713
50,64,256,1,0,0,64,128,19.20,460.24,3672
50,64,256,1,0,0,64,256,14.96,460.69,3678
50,64,256,1,0,0,128,0,17.16,476.93,3787
50,64,256,1,0,0,128,64,15.13,463.85,3705
50,64,256,1,0,0,128,128,16.95,463.39,3696
50,64,256,1,0,0,128,256,20.40,461.14,3680
50,64,256,1,0,0,256,0,14.53,475.82,3778
50,64,256,1,0,0,256,64,16.98,459.07,3658
50,64,256,1,0,0,256,128,16.86,461.14,3681
50,64,256,1,0,0,256,256,19.97,462.99,3694
50,64,256,4,0,0,0,64,16.27,501.51,3932
50,64,256,4,0,0,0,128,15.58,499.22,3914
50,64,256,4,0,0,0,256,15.73,499.92,3915
50,64,256,4,0,0,64,0,16.92,499.38,3914
50,64,256,4,0,0,64,64,19.41,493.26,3860
50,64,256,4,0,0,64,128,15.66,490.67,3839
50,64,256,4,0,0,64,256,17.19,487.48,3818
50,64,256,4,0,0,128,0,16.09,500.19,3920
50,64,256,4,0,0,128,64,17.25,489.11,3829
50,64,256,4,0,0,128,128,16.72,489.01,3831
50,64,256,4,0,0,128,256,22.14,489.37,3834
50,64,256,4,0,0,256,0,15.61,495.81,3883
50,64,256,4,0,0,256,64,15.82,482.85,3789
50,64,256,4,0,0,256,128,20.53,484.01,3798
50,64,256,4,0,0,256,256,17.05,484.64,3794
50,64,256,16,0,0,0,64,15.76,502.25,3778
50,64,256,16,0,0,0,128,13.48,498.99,3754
50,64,256,16,0,0,0,256,16.77,496.48,3741
50,64,256,16,0,0,64,0,16.81,495.84,3733
50,64,256,16,0,0,64,64,12.54,486.21,3660
50,64,256,16,0,0,64,128,19.53,483.42,3636
50,64,256,16,0,0,64,256,21.61,483.52,3638
50,64,256,16,0,0,128,0,16.89,493.48,3722
50,64,256,16,0,0,128,64,13.17,483.59,3642
50,64,256,16,0,0,128,128,18.50,479.03,3605
50,64,256,16,0,0,128,256,16.30,482.75,3633
